split,dataset_split,slice_id,model_type,case_index,repeat,matched_exact_blocks,true_descent,true_directional_derivative,cosine_to_exact
id,test_id,gom_149_xl_0757,gom,21,35,21,True,-34.33499658110364,0.934673291489815
id,test_id,gom_149_xl_0757,gom,21,36,21,True,-34.07145502163029,0.9274991169925071
id,test_id,gom_149_xl_0757,gom,21,37,21,True,-33.9501771665918,0.9241976699780625
id,test_id,gom_149_xl_0757,gom,21,38,21,True,-34.581639538671965,0.9413874492858885
id,test_id,gom_149_xl_0757,gom,21,39,21,True,-27.924662681992245,0.7601700591717823
id,test_id,gom_149_xl_0757,gom,21,40,21,True,-36.07094311867713,0.9819295322263337
id,test_id,gom_149_xl_0757,gom,21,41,21,True,-28.14009294013649,0.7660345393965164
id,test_id,gom_149_xl_0757,gom,21,42,21,True,-31.357453812651528,0.8536181006623754
id,test_id,gom_149_xl_0757,gom,21,43,21,True,-33.04132803464682,0.8994568197025686
id,test_id,gom_149_xl_0757,gom,21,44,21,True,-33.64382316930312,0.9158580477989691
id,test_id,gom_149_xl_0757,gom,21,45,21,True,-31.416304542531115,0.8552201455402078
id,test_id,gom_149_xl_0757,gom,21,46,21,True,-33.61840542297686,0.9151661214559769
id,test_id,gom_149_xl_0757,gom,21,47,21,True,-29.417993280554352,0.8008217663168085
id,test_id,gom_149_xl_0757,gom,21,48,21,True,-34.49305227015187,0.9389759111441507
id,test_id,gom_149_xl_0757,gom,21,49,21,True,-34.48978107724368,0.9388868621577799
id,test_id,gom_149_xl_0757,gom,21,50,21,True,-32.08168926110792,0.8733333649066394
id,test_id,gom_149_xl_0757,gom,21,51,21,True,-30.709696518396356,0.835984738128674
id,test_id,gom_149_xl_0757,gom,21,52,21,True,-34.77729344094684,0.9467135740868654
id,test_id,gom_149_xl_0757,gom,21,53,21,True,-28.992340373039692,0.7892345683056137
id,test_id,gom_149_xl_0757,gom,21,54,21,True,-34.281737102381754,0.933223452630434
id,test_id,gom_149_xl_0757,gom,21,55,21,True,-34.45362106034695,0.9379025078435641
id,test_id,gom_149_xl_0757,gom,21,56,21,True,-31.660438547606304,0.8618660041920125
id,test_id,gom_149_xl_0757,gom,21,57,21,True,-35.96587644052896,0.9790693887089548
id,test_id,gom_149_xl_0757,gom,21,58,21,True,-34.581412974615674,0.9413812817194607
id,test_id,gom_149_xl_0757,gom,21,59,21,True,-30.928547255271468,0.8419423312245945
id,test_id,gom_149_xl_0757,gom,21,60,21,True,-30.543221176169354,0.8314529172006111
id,test_id,gom_149_xl_0757,gom,21,61,21,True,-36.031304434309774,0.9808504810168641
id,test_id,gom_149_xl_0757,gom,21,62,21,True,-33.83648287035402,0.9211026639297244
id,test_id,gom_149_xl_0757,gom,21,63,21,True,-36.31054162141752,0.9884519246390832
id,test_id,gom_149_xl_0757,gom,21,64,21,True,-34.88523890654782,0.9496520844605698
id,test_id,gom_149_xl_0757,gom,21,65,21,True,-31.94719301315178,0.8696720844846868
id,test_id,gom_149_xl_0757,gom,21,66,21,True,-33.488169737586475,0.9116208228145241
id,test_id,gom_149_xl_0757,gom,21,67,21,True,-35.072067469026635,0.954737964315659
id,test_id,gom_149_xl_0757,gom,21,68,21,True,-32.56734535487766,0.8865539801649985
id,test_id,gom_149_xl_0757,gom,21,69,21,True,-35.67978844584688,0.9712814512028717
id,test_id,gom_149_xl_0757,gom,21,70,21,True,-34.869974401930506,0.9492365514419507
id,test_id,gom_149_xl_0757,gom,21,71,21,True,-34.00547637616289,0.9257030347479265
id,test_id,gom_149_xl_0757,gom,21,72,21,True,-28.548032339681605,0.7771395371908381
id,test_id,gom_149_xl_0757,gom,21,73,21,True,-35.42717258664865,0.9644046980323387
id,test_id,gom_149_xl_0757,gom,21,74,21,True,-34.09399230004955,0.9281126307335553
id,test_id,gom_149_xl_0757,gom,21,75,21,True,-32.68747240021314,0.8898240996361165
id,test_id,gom_149_xl_0757,gom,21,76,21,True,-34.15818399246962,0.929860068229255
id,test_id,gom_149_xl_0757,gom,21,77,21,True,-31.867939921158225,0.8675146429314486
id,test_id,gom_149_xl_0757,gom,21,78,21,True,-35.52804932542774,0.9671507822862485
id,test_id,gom_149_xl_0757,gom,21,79,21,True,-32.7135676086632,0.8905344679717158
id,test_id,gom_149_xl_0757,gom,21,80,21,True,-27.5436864697678,0.7497990579859221
id,test_id,gom_149_xl_0757,gom,21,81,21,True,-34.23801426997741,0.9320332220276697
id,test_id,gom_149_xl_0757,gom,21,82,21,True,-33.964311673098706,0.9245824419901751
id,test_id,gom_149_xl_0757,gom,21,83,21,True,-35.76490824270801,0.9735985972237026
id,test_id,gom_149_xl_0757,gom,21,84,21,True,-34.36698306135547,0.9355440330583933
id,test_id,gom_149_xl_0757,gom,21,85,21,True,-34.56402982902435,0.940908074685118
id,test_id,gom_149_xl_0757,gom,21,86,21,True,-34.1494171982978,0.9296214170226061
id,test_id,gom_149_xl_0757,gom,21,87,21,True,-32.15114741292795,0.8752241668826657
id,test_id,gom_149_xl_0757,gom,21,88,21,True,-29.937971784080887,0.8149767122259215
id,test_id,gom_149_xl_0757,gom,21,89,21,True,-35.691649840407486,0.9716043441633941
id,test_id,gom_149_xl_0757,gom,21,90,21,True,-33.325099304226285,0.9071816909120813
id,test_id,gom_149_xl_0757,gom,21,91,21,True,-34.44707932044496,0.9377244274540169
id,test_id,gom_149_xl_0757,gom,21,92,21,True,-27.972452097173402,0.7614709910032518
id,test_id,gom_149_xl_0757,gom,21,93,21,True,-32.00168129041165,0.8711553739131217
id,test_id,gom_149_xl_0757,gom,21,94,21,True,-34.783056663150376,0.94687046153125
id,test_id,gom_149_xl_0757,gom,21,95,21,True,-28.08627776689609,0.764569573323609
id,test_id,gom_149_xl_0757,gom,21,96,21,True,-32.8927581491414,0.8954124242539307
id,test_id,gom_149_xl_0757,gom,21,97,21,True,-33.41898660663138,0.9097375075046586
id,test_id,gom_149_xl_0757,gom,21,98,21,True,-35.02570908167847,0.9534759881745363
id,test_id,gom_149_xl_0757,gom,21,99,21,True,-33.93170294759655,0.9236947615523923
id,test_id,seam_005_xl_0121,seam,22,0,14,True,-22.362903088397868,0.8549856015157092
id,test_id,seam_005_xl_0121,seam,22,1,14,True,-20.305733405674722,0.7763352379358819
id,test_id,seam_005_xl_0121,seam,22,2,14,True,-19.38533169691324,0.7411461479733273
id,test_id,seam_005_xl_0121,seam,22,3,14,True,-23.300334056620308,0.8908257595254683
id,test_id,seam_005_xl_0121,seam,22,4,14,True,-19.35599297715467,0.7400244607370446
id,test_id,seam_005_xl_0121,seam,22,5,14,True,-19.706468524327125,0.7534239529823629
id,test_id,seam_005_xl_0121,seam,22,6,14,True,-20.4081100390478,0.780249333843718
id,test_id,seam_005_xl_0121,seam,22,7,14,True,-21.469497486044368,0.8208286352530414
id,test_id,seam_005_xl_0121,seam,22,8,14,True,-21.721377411870172,0.8304585884411692
id,test_id,seam_005_xl_0121,seam,22,9,14,True,-21.609088957535597,0.826165540651577
id,test_id,seam_005_xl_0121,seam,22,10,14,True,-20.250612053106845,0.774227820907095
id,test_id,seam_005_xl_0121,seam,22,11,14,True,-23.48755143642434,0.8979835137514389
id,test_id,seam_005_xl_0121,seam,22,12,14,True,-20.21191339842403,0.7727482816710196
id,test_id,seam_005_xl_0121,seam,22,13,14,True,-20.284703188572344,0.7755312040075404
id,test_id,seam_005_xl_0121,seam,22,14,14,True,-23.003704440813237,0.8794849220011238
id,test_id,seam_005_xl_0121,seam,22,15,14,True,-21.69332744016225,0.8293861730289841
id,test_id,seam_005_xl_0121,seam,22,16,14,True,-21.82625421379499,0.8344682715858076
id,test_id,seam_005_xl_0121,seam,22,17,14,True,-21.836139668242346,0.8348462154146351
id,test_id,seam_005_xl_0121,seam,22,18,14,True,-23.38754268756523,0.8941599475551294
id,test_id,seam_005_xl_0121,seam,22,19,14,True,-21.82839921403013,0.834550279914916
id,test_id,seam_005_xl_0121,seam,22,20,14,True,-20.502247176230817,0.7838484147207062
id,test_id,seam_005_xl_0121,seam,22,21,14,True,-21.818719177674097,0.8341801896956883
id,test_id,seam_005_xl_0121,seam,22,22,14,True,-20.341387974995072,0.7776983947351862
id,test_id,seam_005_xl_0121,seam,22,23,14,True,-21.162173949754873,0.8090789443700745
id,test_id,seam_005_xl_0121,seam,22,24,14,True,-22.015516870957562,0.841704221504249
id,test_id,seam_005_xl_0121,seam,22,25,14,True,-22.73217620692072,0.8691037684690701
id,test_id,seam_005_xl_0121,seam,22,26,14,True,-19.67603671518434,0.7522604744061554
id,test_id,seam_005_xl_0121,seam,22,27,14,True,-24.09991170187466,0.9213954655821466
id,test_id,seam_005_xl_0121,seam,22,28,14,True,-22.727247176768998,0.8689153202254545
id,test_id,seam_005_xl_0121,seam,22,29,14,True,-21.784120583720302,0.8328574052814174
id,test_id,seam_005_xl_0121,seam,22,30,14,True,-18.430630422664386,0.7046457061476437
id,test_id,seam_005_xl_0121,seam,22,31,14,True,-19.416148691289386,0.742324353073508
id,test_id,seam_005_xl_0121,seam,22,32,14,True,-16.763256277360732,0.6408981291475093
id,test_id,seam_005_xl_0121,seam,22,33,14,True,-20.21588173758881,0.7729000004722146
id,test_id,seam_005_xl_0121,seam,22,34,14,True,-23.52346035468944,0.8993563949002462
id,test_id,seam_005_xl_0121,seam,22,35,14,True,-22.279846445320953,0.8518101536026949
id,test_id,seam_005_xl_0121,seam,22,36,14,True,-22.256039373536492,0.8508999540856862
id,test_id,seam_005_xl_0121,seam,22,37,14,True,-21.367605498231594,0.8169330684679341
id,test_id,seam_005_xl_0121,seam,22,38,14,True,-23.435399854453443,0.8959896379337451
id,test_id,seam_005_xl_0121,seam,22,39,14,True,-19.467132844379474,0.7442735953800722
id,test_id,seam_005_xl_0121,seam,22,40,14,True,-20.015419375152884,0.765235859870655
id,test_id,seam_005_xl_0121,seam,22,41,14,True,-21.986073196466716,0.8405785216053637
id,test_id,seam_005_xl_0121,seam,22,42,14,True,-21.068275932126554,0.8054890055877203
id,test_id,seam_005_xl_0121,seam,22,43,14,True,-23.774194441815375,0.9089425400198874
id,test_id,seam_005_xl_0121,seam,22,44,14,True,-18.923450207278144,0.723487348412124
id,test_id,seam_005_xl_0121,seam,22,45,14,True,-22.140664628579078,0.8464889102544269
id,test_id,seam_005_xl_0121,seam,22,46,14,True,-23.663438334618554,0.904708077411929
id,test_id,seam_005_xl_0121,seam,22,47,14,True,-19.46196720396825,0.7440761009779927
id,test_id,seam_005_xl_0121,seam,22,48,14,True,-22.16893164643769,0.8475696238438641
id,test_id,seam_005_xl_0121,seam,22,49,14,True,-21.249096441782747,0.8124021926459332
id,test_id,seam_005_xl_0121,seam,22,50,14,True,-20.800779861422,0.7952620109971532
id,test_id,seam_005_xl_0121,seam,22,51,14,True,-21.92042215559384,0.8380685301946351
id,test_id,seam_005_xl_0121,seam,22,52,14,True,-23.34040834848613,0.8923578925584997
id,test_id,seam_005_xl_0121,seam,22,53,14,True,-21.09560047464209,0.806533686161009
id,test_id,seam_005_xl_0121,seam,22,54,14,True,-19.0112392773255,0.7268437279735901
id,test_id,seam_005_xl_0121,seam,22,55,14,True,-19.708115124709998,0.7534869063302911
id,test_id,seam_005_xl_0121,seam,22,56,14,True,-20.41236101707669,0.780411858583583
id,test_id,seam_005_xl_0121,seam,22,57,14,True,-20.69733264669391,0.7913069842835014
id,test_id,seam_005_xl_0121,seam,22,58,14,True,-20.994433042574475,0.8026658208208866
id,test_id,seam_005_xl_0121,seam,22,59,14,True,-22.054722108276525,0.8432031285682922
id,test_id,seam_005_xl_0121,seam,22,60,14,True,-22.393823132145272,0.8561677464321256
id,test_id,seam_005_xl_0121,seam,22,61,14,True,-21.93923518972896,0.8387877960807673
id,test_id,seam_005_xl_0121,seam,22,62,14,True,-18.789206572886037,0.7183549032172093
id,test_id,seam_005_xl_0121,seam,22,63,14,True,-22.156133376051265,0.847080316312483
id,test_id,seam_005_xl_0121,seam,22,64,14,True,-20.283995256525248,0.7755041381250507
id,test_id,seam_005_xl_0121,seam,22,65,14,True,-20.408294397873583,0.7802563823088003
id,test_id,seam_005_xl_0121,seam,22,66,14,True,-20.371174022213403,0.7788371843367455
id,test_id,seam_005_xl_0121,seam,22,67,14,True,-21.74195880413916,0.8312454627561705
id,test_id,seam_005_xl_0121,seam,22,68,14,True,-22.85363765832538,0.8737475211911426
id,test_id,seam_005_xl_0121,seam,22,69,14,True,-20.87573194382628,0.7981276027768054
id,test_id,seam_005_xl_0121,seam,22,70,14,True,-20.97573512770962,0.8019509562111966
id,test_id,seam_005_xl_0121,seam,22,71,14,True,-19.73845964152254,0.7546470475184506
id,test_id,seam_005_xl_0121,seam,22,72,14,True,-20.092539081807807,0.76818432494795
id,test_id,seam_005_xl_0121,seam,22,73,14,True,-20.25447866923495,0.7743756506008984
id,test_id,seam_005_xl_0121,seam,22,74,14,True,-21.65741606823052,0.8280131980708162
id,test_id,seam_005_xl_0121,seam,22,75,14,True,-21.42444101764998,0.8191060220672632
id,test_id,seam_005_xl_0121,seam,22,76,14,True,-21.578549982423567,0.8249979648720533
id,test_id,seam_005_xl_0121,seam,22,77,14,True,-19.99204613454576,0.7643422467247738
id,test_id,seam_005_xl_0121,seam,22,78,14,True,-23.90769547633228,0.914046593900916
id,test_id,seam_005_xl_0121,seam,22,79,14,True,-21.242361840371238,0.8121447132294175
id,test_id,seam_005_xl_0121,seam,22,80,14,True,-22.049423965459468,0.8430005682922203
id,test_id,seam_005_xl_0121,seam,22,81,14,True,-19.73834066503552,0.7546424987716749
id,test_id,seam_005_xl_0121,seam,22,82,14,True,-24.045202220556888,0.9193037953455865
id,test_id,seam_005_xl_0121,seam,22,83,14,True,-18.49432164385251,0.7070807691107813
id,test_id,seam_005_xl_0121,seam,22,84,14,True,-21.279733998872107,0.8135735374428706
id,test_id,seam_005_xl_0121,seam,22,85,14,True,-21.078265684917543,0.8058709369838919
id,test_id,seam_005_xl_0121,seam,22,86,14,True,-20.412902155232356,0.7804325475491296
id,test_id,seam_005_xl_0121,seam,22,87,14,True,-23.200554969545458,0.887010973831314
id,test_id,seam_005_xl_0121,seam,22,88,14,True,-22.490481514597,0.859863220357642
id,test_id,seam_005_xl_0121,seam,22,89,14,True,-22.99931697590349,0.8793171790515542
id,test_id,seam_005_xl_0121,seam,22,90,14,True,-23.559047173315356,0.9007169614335193
id,test_id,seam_005_xl_0121,seam,22,91,14,True,-20.161830983262206,0.7708335148948444
id,test_id,seam_005_xl_0121,seam,22,92,14,True,-22.24544006692873,0.8504947180347198
id,test_id,seam_005_xl_0121,seam,22,93,14,True,-21.49780615667803,0.8219109413245812
id,test_id,seam_005_xl_0121,seam,22,94,14,True,-20.99551257571293,0.8027070938741252
id,test_id,seam_005_xl_0121,seam,22,95,14,True,-22.34985093620238,0.8544865874945049
id,test_id,seam_005_xl_0121,seam,22,96,14,True,-22.751890615217167,0.8698574959779378
id,test_id,seam_005_xl_0121,seam,22,97,14,True,-22.80554694824596,0.8719089019151907
id,test_id,seam_005_xl_0121,seam,22,98,14,True,-22.11207149193318,0.8453957283881106
id,test_id,seam_005_xl_0121,seam,22,99,14,True,-22.47936836777857,0.859438339004817
id,test_id,gom_149_xl_0254,gom,23,0,20,True,-55.00788202239459,0.8654578821562557
id,test_id,gom_149_xl_0254,gom,23,1,20,True,-58.657462802883245,0.9228779888194061
id,test_id,gom_149_xl_0254,gom,23,2,20,True,-50.74998809225413,0.798466975985298
id,test_id,gom_149_xl_0254,gom,23,3,20,True,-60.274628111783116,0.9483214055058956
id,test_id,gom_149_xl_0254,gom,23,4,20,True,-60.36241477949294,0.949702583270325
id,test_id,gom_149_xl_0254,gom,23,5,20,True,-62.94422384485486,0.990323071165683
id,test_id,gom_149_xl_0254,gom,23,6,20,True,-53.684673447355806,0.8446393876260019
id,test_id,gom_149_xl_0254,gom,23,7,20,True,-62.403816665729195,0.9818206595920518
id,test_id,gom_149_xl_0254,gom,23,8,20,True,-61.109157487609465,0.9614513425193915
id,test_id,gom_149_xl_0254,gom,23,9,20,True,-61.957418731021086,0.9747973277172831
id,test_id,gom_149_xl_0254,gom,23,10,20,True,-61.84236695538675,0.9729871786546767
id,test_id,gom_149_xl_0254,gom,23,11,20,True,-59.27455416543713,0.9325868989627809
id,test_id,gom_149_xl_0254,gom,23,12,20,True,-58.881491147354794,0.9264027036315553
id,test_id,gom_149_xl_0254,gom,23,13,20,True,-62.52750040665443,0.9837666183263791
id,test_id,gom_149_xl_0254,gom,23,14,20,True,-60.309367672308426,0.9488679749314739
id,test_id,gom_149_xl_0254,gom,23,15,20,True,-52.16872133942961,0.8207883929586923
id,test_id,gom_149_xl_0254,gom,23,16,20,True,-60.11197716798641,0.9457623623983693
id,test_id,gom_149_xl_0254,gom,23,17,20,True,-46.380561406973875,0.7297212867086202
id,test_id,gom_149_xl_0254,gom,23,18,20,True,-60.03408779532539,0.9445369021729014
id,test_id,gom_149_xl_0254,gom,23,19,20,True,-61.348954807900014,0.9652241560387502
id,test_id,gom_149_xl_0254,gom,23,20,20,True,-32.54337318891651,0.5120160566595522
id,test_id,gom_149_xl_0254,gom,23,21,20,True,-59.590288794120376,0.9375544602106823
id,test_id,gom_149_xl_0254,gom,23,22,20,True,-62.5211392320369,0.983666535783476
id,test_id,gom_149_xl_0254,gom,23,23,20,True,-51.46751717619644,0.8097561072614559
id,test_id,gom_149_xl_0254,gom,23,24,20,True,-59.06934795947636,0.9293583193140711
id,test_id,gom_149_xl_0254,gom,23,25,20,True,-60.80578106980218,0.9566782172435492
id,test_id,gom_149_xl_0254,gom,23,26,20,True,-57.749397282346166,0.9085910824094628
id,test_id,gom_149_xl_0254,gom,23,27,20,True,-58.35917729992005,0.9181849606535997
id,test_id,gom_149_xl_0254,gom,23,28,20,True,-60.68823678768989,0.9548288527212963
id,test_id,gom_149_xl_0254,gom,23,29,20,True,-60.72741554420054,0.9554452655404889
id,test_id,gom_149_xl_0254,gom,23,30,20,True,-62.0394748770978,0.976088345218603
id,test_id,gom_149_xl_0254,gom,23,31,20,True,-62.18353714930144,0.9783549263778129
id,test_id,gom_149_xl_0254,gom,23,32,20,True,-61.96324629519707,0.9748890147840168
id,test_id,gom_149_xl_0254,gom,23,33,20,True,-59.84833343396558,0.9416143650696133
id,test_id,gom_149_xl_0254,gom,23,34,20,True,-61.83974727486953,0.9729459623222348
id,test_id,gom_149_xl_0254,gom,23,35,20,True,-59.26856009135682,0.9324925921385893
id,test_id,gom_149_xl_0254,gom,23,36,20,True,-59.121117052021276,0.9301728202100851
id,test_id,gom_149_xl_0254,gom,23,37,20,True,-56.91618336512704,0.895481841957594
id,test_id,gom_149_xl_0254,gom,23,38,20,True,-61.148518439721464,0.9620706218844945
id,test_id,gom_149_xl_0254,gom,23,39,20,True,-47.35319247232321,0.7450240249888164
id,test_id,gom_149_xl_0254,gom,23,40,20,True,-54.30423404301132,0.8543871470610077
id,test_id,gom_149_xl_0254,gom,23,41,20,True,-58.959882907964406,0.9276360680989979
id,test_id,gom_149_xl_0254,gom,23,42,20,True,-53.46235404249036,0.8411415601470459
id,test_id,gom_149_xl_0254,gom,23,43,20,True,-60.714564463665425,0.9552430750809683
id,test_id,gom_149_xl_0254,gom,23,44,20,True,-56.07571337522205,0.8822584392244563
id,test_id,gom_149_xl_0254,gom,23,45,20,True,-61.81892584170312,0.9726183715699797
id,test_id,gom_149_xl_0254,gom,23,46,20,True,-58.6019866040017,0.9220051627474158
id,test_id,gom_149_xl_0254,gom,23,47,20,True,-61.83840374236368,0.9729248240643273
id,test_id,gom_149_xl_0254,gom,23,48,20,True,-54.986966914223515,0.8651288175830105
id,test_id,gom_149_xl_0254,gom,23,49,20,True,-54.81852289142718,0.8624786299758627
id,test_id,gom_149_xl_0254,gom,23,50,20,True,-60.97477314536537,0.9593370275529252
id,test_id,gom_149_xl_0254,gom,23,51,20,True,-61.405931770328394,0.9661205941385644
id,test_id,gom_149_xl_0254,gom,23,52,20,True,-59.69404967289002,0.9391869657187858
id,test_id,gom_149_xl_0254,gom,23,53,20,True,-52.711286741639015,0.829324760596629
id,test_id,gom_149_xl_0254,gom,23,54,20,True,-60.08099572846412,0.9452749207800173
id,test_id,gom_149_xl_0254,gom,23,55,20,True,-55.512851390618636,0.8734027384915538
id,test_id,gom_149_xl_0254,gom,23,56,20,True,-61.91612565730597,0.9741476496200487
id,test_id,gom_149_xl_0254,gom,23,57,20,True,-56.25226908858789,0.8850362508426164
id,test_id,gom_149_xl_0254,gom,23,58,20,True,-57.344519142452825,0.9022209957127819
id,test_id,gom_149_xl_0254,gom,23,59,20,True,-59.8406696125158,0.9414937875371342
id,test_id,gom_149_xl_0254,gom,23,60,20,True,-29.636918343850667,0.4662878053196913
id,test_id,gom_149_xl_0254,gom,23,61,20,True,-58.296158965349846,0.917193471572963
id,test_id,gom_149_xl_0254,gom,23,62,20,True,-53.19463540827367,0.8369294510153287
id,test_id,gom_149_xl_0254,gom,23,63,20,True,-54.650098646179416,0.8598287535356727
id,test_id,gom_149_xl_0254,gom,23,64,20,True,-60.953605491685266,0.9590039895945336
id,test_id,gom_149_xl_0254,gom,23,65,20,True,-53.47946712506485,0.8414108061470293
id,test_id,gom_149_xl_0254,gom,23,66,20,True,-57.51672791260288,0.9049304153818053
id,test_id,gom_149_xl_0254,gom,23,67,20,True,-57.95682417128664,0.9118546008254527
id,test_id,gom_149_xl_0254,gom,23,68,20,True,-61.54734900852014,0.9683455600701014
id,test_id,gom_149_xl_0254,gom,23,69,20,True,-55.709320903808916,0.8764938607551727
id,test_id,gom_149_xl_0254,gom,23,70,20,True,-58.38625626110728,0.9186110032412882
id,test_id,gom_149_xl_0254,gom,23,71,20,True,-53.38925628951561,0.8399914881182022
id,test_id,gom_149_xl_0254,gom,23,72,20,True,-61.44707190369111,0.9667678659727579
id,test_id,gom_149_xl_0254,gom,23,73,20,True,-62.41403980497931,0.9819815037496363
id,test_id,gom_149_xl_0254,gom,23,74,20,True,-59.422390025694476,0.9349128512776326
id,test_id,gom_149_xl_0254,gom,23,75,20,True,-60.90706711976907,0.9582717854209355
id,test_id,gom_149_xl_0254,gom,23,76,20,True,-61.1763360491787,0.9625082858788597
id,test_id,gom_149_xl_0254,gom,23,77,20,True,-62.46397146543029,0.9827670956960565
id,test_id,gom_149_xl_0254,gom,23,78,20,True,-60.94023879721264,0.9587936868040173
id,test_id,gom_149_xl_0254,gom,23,79,20,True,-58.52732849031363,0.9208305410280782
id,test_id,gom_149_xl_0254,gom,23,80,20,True,-55.48454882799609,0.8729574445626413
id,test_id,gom_149_xl_0254,gom,23,81,20,True,-60.74367536320556,0.9557010868519615
id,test_id,gom_149_xl_0254,gom,23,82,20,True,-58.54016007853165,0.9210324248082851
id,test_id,gom_149_xl_0254,gom,23,83,20,True,-55.0754810138333,0.8665214402831185
id,test_id,gom_149_xl_0254,gom,23,84,20,True,-58.5459645564417,0.9211237486508762
id,test_id,gom_149_xl_0254,gom,23,85,20,True,-61.44559244270314,0.966744589105402
id,test_id,gom_149_xl_0254,gom,23,86,20,True,-56.92423388232265,0.8956085035069256
id,test_id,gom_149_xl_0254,gom,23,87,20,True,-59.63914181104759,0.9383230814884399
id,test_id,gom_149_xl_0254,gom,23,88,20,True,-57.93533360695717,0.9115164824030175
id,test_id,gom_149_xl_0254,gom,23,89,20,True,-62.09913202569953,0.9770269516071078
id,test_id,gom_149_xl_0254,gom,23,90,20,True,-53.36179585477533,0.8395594436762123
id,test_id,gom_149_xl_0254,gom,23,91,20,True,-60.015097960628395,0.9442381285878239
id,test_id,gom_149_xl_0254,gom,23,92,20,True,-57.490124331168445,0.9045118521068796
id,test_id,gom_149_xl_0254,gom,23,93,20,True,-48.837363647691674,0.7683749993395256
id,test_id,gom_149_xl_0254,gom,23,94,20,True,-59.272266541080995,0.932550906983856
id,test_id,gom_149_xl_0254,gom,23,95,20,True,-52.49437872096526,0.825912072281915
id,test_id,gom_149_xl_0254,gom,23,96,20,True,-54.129663453923015,0.8516405680842416
id,test_id,gom_149_xl_0254,gom,23,97,20,True,-61.97090457848779,0.975009505182739
id,test_id,gom_149_xl_0254,gom,23,98,20,True,-59.376673717823856,0.93419358091973
id,test_id,gom_149_xl_0254,gom,23,99,20,True,-57.70384404672576,0.9078743777232263
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,0,6,True,-35.95588144098036,0.709705979633122
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,1,6,True,-35.307164022861826,0.6969014366131825
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,2,6,True,-35.3858537342159,0.6984546333767011
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,3,6,True,-36.74579256422848,0.7252974385288832
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,4,6,True,-35.68974193290554,0.7044528529476491
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,5,6,True,-35.650740555307245,0.7036830342201936
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,6,6,True,-34.99131523098188,0.6906671359293002
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,7,6,True,-36.31124987452146,0.716720328667256
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,8,6,True,-33.810282224085974,0.6673556176589456
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,9,6,True,-37.22911176712006,0.7348373111343347
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,10,6,True,-37.27698854319665,0.7357823146471226
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,11,6,True,-35.967654384808895,0.7099383568770707
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,12,6,True,-34.91750980128955,0.689210346311501
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,13,6,True,-36.52701744823865,0.7209792017956866
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,14,6,True,-36.76074962482224,0.725592664648108
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,15,6,True,-33.036381791545594,0.6520801816912275
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,16,6,True,-35.37894809878817,0.6983183282560974
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,17,6,True,-35.30091375053249,0.696778067209661
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,18,6,True,-35.07896447798121,0.6923971781981255
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,19,6,True,-34.16360175221361,0.6743295248970408
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,20,6,True,-36.133886148960926,0.7132194800840576
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,21,6,True,-35.4467920905418,0.699657449554202
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,22,6,True,-36.053147827912184,0.7116258473614697
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,23,6,True,-37.71409374110233,0.7444100039221467
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,24,6,True,-35.76993741430192,0.7060357709684462
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,25,6,True,-37.15018109906468,0.7332793583085288
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,26,6,True,-36.58317736933652,0.7220877000502572
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,27,6,True,-35.524257330225026,0.7011864773964797
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,28,6,True,-36.11632113485449,0.7128727775407157
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,29,6,True,-34.68057784132738,0.684533725352358
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,30,6,True,-35.00941968982182,0.6910244861646938
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,31,6,True,-34.67802014795197,0.6844832409751198
id,test_id,salt_canopy_000_xl_0363,salt_canopy,24,32,6,True,-35.763810289378966,0.7059148322785428
